"20220922","279","스파이 지니어스","9.20","1","40"
"20220922","280","러브 앳","9.20","1","40"
"20220922","281","천장지구","9.20","1","40"
"20220922","282","어메이징 메리","9.20","1","40"
"20220922","283","어느 가족","9.20","1","40"
"20220922","284","사랑은 비를 타고","9.20","1","40"
"20220922","285","시간을 달리는 소녀","9.20","1","40"
"20220922","286","과속스캔들","9.20","1","40"
"20220922","287","내 어깨 위 고양이, 밥","9.20","1","40"
"20220922","288","대부 3","9.20","1","40"
"20220922","289","공공의 적","9.19","1","40"
"20220922","290","불량소녀, 너를 응원해!","9.19","1","40"
"20220922","291","밴디트","9.19","1","40"
"20220922","292","네고시에이터","9.19","1","40"
"20220922","293","혹성탈출","9.19","1","40"
"20220922","294","크루엘라","9.19","1","40"
"20220922","295","뻐꾸기 둥지 위로 날아간 새","9.19","1","40"
"20220922","296","파수꾼","9.19","1","40"
"20220922","297","파 앤드 어웨이","9.19","1","40"
"20220922","298","너에게 가는 길","9.19","1","40"
"20220922","299","서서평, 천천히 평온하게","9.19","1","40"
"20220922","300","아메리칸 히스토리 X","9.19","1","40"
"20220922","301","해피 투게더","9.19","1","40"
"20220922","302","영웅본색","9.18","1","40"
"20220922","303","어바웃 타임","9.18","1","40"
"20220922","304","킹 오브 프리즘","9.18","1","40"
"20220922","305","오아시스","9.18","1","40"
"20220922","306","헤드윅","9.18","1","40"
"20220922","307","뽀로로 극장판 공룡섬 대모험","9.18","1","40"
"20220922","308","모아나","9.18","1","40"
"20220922","309","트와이스랜드","9.17","1","40"
"20220922","310","플래툰","9.17","1","40"
"20220922","311","인어 공주","9.17","1","40"
"20220922","312","코치 카터","9.17","1","40"
"20220922","313","어 퓨 굿 맨","9.17","1","40"
"20220922","314","체인질링","9.17","1","40"
"20220922","315","칠곡 가시나들","9.17","1","40"
"20220922","316","흑집사 : 북 오브 더 아틀란틱","9.17","1","40"
"20220922","317","사랑의 블랙홀","9.17","1","40"
"20220922","318","제리 맥과이어","9.17","1","40"
"20220922","319","마틸다","9.17","1","40"
"20220922","320","분노의 역류","9.17","1","40"
"20220922","321","하이 스피드! –프리! 스타팅 데이즈","9.16","1","40"
"20220922","322","그래도 내가 하지 않았어","9.16","1","40"
"20220922","323","식코","9.16","1","40"
"20220922","324","일 포스티노","9.16","1","40"
"20220922","325","JFK","9.16","1","40"
"20220922","326","대부","9.16","1","40"
"20220922","327","하이큐!! 재능과 센스","9.16","1","40"
"20220922","328","바울","9.16","1","40"
"20220922","329","귀향","9.16","1","40"
"20220922","330","가디언즈","9.16","1","40"
"20220922","331","쉘 위 댄스","9.15","1","40"
"20220922","332","마스크","9.15","1","40"
"20220922","333","길버트 그레이프","9.15","1","40"
"20220922","334","톰보이","9.15","1","40"
"20220922","335","비상","9.15","1","40"
"20220922","336","조조 래빗","9.15","1","40"
"20220922","337","에너미 오브 스테이트","9.15","1","40"
"20220922","338","아름다운 세상을 위하여","9.14","1","40"
"20220922","339","코렐라인: 비밀의 문","9.14","1","40"
"20220922","340","극장판 공룡메카드: 타이니소어의 섬","9.14","1","40"
"20220922","341","러브 어페어","9.14","1","40"
"20220922","342","범죄도시","9.14","1","40"
"20220922","343","코다","9.14","1","40"
"20220922","344","도망자","9.14","1","40"
"20220922","345","말모이","9.14","1","40"
"20220922","346","패딩턴 2","9.14","1","40"
"20220922","347","설리: 허드슨강의 기적","9.14","1","40"
"20220922","348","첨밀밀","9.14","1","40"
"20220922","349","블러드 다이아몬드","9.14","1","40"
"20220922","350","즐거운 인생","9.14","1","40"
"20220922","351","혐오스런 마츠코의 일생","9.14","1","40"
"20220922","352","귀를 기울이면","9.13","1","40"
"20220922","353","오직 그대만","9.13","1","40"
"20220922","354","국가대표","9.13","1","40"
"20220922","355","그해 여름","9.13","1","40"
"20220922","356","스트레인저 - 무황인담","9.13","1","40"
"20220922","357","스텝 업 3D","9.13","1","40"
"20220922","358","취권","9.13","1","40"
"20220922","359","할머니는 일학년","9.13","1","40"
"20220922","360","아이","9.13","1","40"
"20220922","361","러브레터","9.13","1","40"
"20220922","362","클릭","9.13","1","40"
"20220922","363","후크","9.13","1","40"
"20220922","364","트윈스터즈","9.13","1","40"
"20220922","365","히트","9.13","1","40"
"20220922","366","짱구는 못말려 극장판: 태풍을 부르는 노래하는 엉덩이 폭탄!","9.13","1","40"
"20220922","367","봄날은 간다","9.13","1","40"
"20220922","368","아버지의 이름으로","9.12","1","40"
"20220922","369","겨울왕국","9.12","1","40"
"20220922","370","보물성","9.12","1","40"
"20220922","371","스피드","9.12","1","40"
"20220922","372","와이키키 브라더스","9.12","1","40"
"20220922","373","짱구는 못말려 극장판: 정면승부! 로봇아빠의 역습","9.12","1","40"
"20220922","374","늑대아이","9.12","1","40"
"20220922","375","미션 임파서블: 폴아웃","9.12","1","40"
"20220922","376","뱀파이어와의 인터뷰","9.12","1","40"
"20220922","377","블랙 호크 다운","9.12","1","40"
"20220922","378","철가방 우수氏","9.12","1","40"
"20220922","379","호로비츠를 위하여","9.12","1","40"
"20220922","380","이집트 왕자","9.12","1","40"
"20220922","381","아는 여자","9.12","1","40"
"20220922","382","이터널 선샤인","9.12","1","40"
"20220922","383","에이리언","9.12","1","40"
"20220922","384","써니","9.11","1","40"
"20220922","385","킹 오브 프리즘 프라이드 더 히어로","9.11","1","40"
"20220922","386","나이브스 아웃","9.11","1","40"
"20220922","387","빽 투 더 퓨쳐 3","9.11","1","40"
"20220922","388","스틸 라이프","9.11","1","40"
"20220922","389","드래곤볼 슈퍼: 브로리","9.11","1","40"
"20220922","390","오즈의 마법사","9.11","1","40"
"20220922","391","점박이 한반도의 공룡2 : 새로운 낙원","9.11","1","40"
"20220922","392","피터팬","9.11","1","40"
"20220922","393","분노의 질주: 더 세븐","9.11","1","40"
"20220922","394","우드잡","9.11","1","40"
"20220922","395","스탠 바이 미","9.11","1","40"
"20220922","396","인터스텔라","9.11","1","40"
"20220922","397","카시오페아","9.11","1","40"
"20220922","398","노킹 온 헤븐스 도어","9.11","1","40"
"20220922","399","전투왕","9.11","1","40"
"20220922","400","스타워즈 에피소드 3 - 시스의 복수","9.11","1","40"
"20220922","401","싸이코","9.11","1","40"
"20220922","402","극장판 쿠로코의 농구 라스트 게임","9.11","1","40"
"20220922","403","다키스트 아워","9.11","1","40"
"20220922","404","무간도","9.10","1","40"
"20220922","405","하울의 움직이는 성","9.10","1","40"
"20220922","406","저수지 게임","9.10","1","40"
"20220922","407","빅 히어로","9.10","1","40"
"20220922","408","노팅 힐","9.10","1","40"
"20220922","409","증인","9.10","1","40"
"20220922","410","뮬란","9.10","1","40"
"20220922","411","파이란","9.10","1","40"
"20220922","412","클리프행어","9.10","1","40"
"20220922","413","하치 이야기","9.10","1","40"
"20220922","414","파도가 지나간 자리","9.10","1","40"
"20220922","415","용서받지 못한 자","9.10","1","40"
"20220922","416","웨딩 드레스","9.10","1","40"
"20220922","417","미쓰백","9.10","1","40"
"20220922","418","콘 에어","9.10","1","40"
"20220922","419","7인의 사무라이","9.10","1","40"
"20220922","420","라야와 마지막 드래곤","9.09","1","40"
"20220922","421","용서받지 못한 자","9.09","1","40"
"20220922","422","러브 오브 시베리아","9.09","1","40"
"20220922","423","투캅스 3","9.09","1","40"
"20220922","424","정무문","9.09","1","40"
"20220922","425","아나스타샤","9.09","1","40"
"20220922","426","버킷리스트: 죽기 전에 꼭 하고 싶은 것들","9.09","1","40"
"20220922","427","피의 연대기","9.09","1","40"
"20220922","428","시스터 액트 2","9.09","1","40"
"20220922","429","내일을 향해 쏴라","9.09","1","40"
"20220922","430","피아니스트 세이모어의 뉴욕 소네트","9.09","1","40"
"20220922","431","추격자","9.09","1","40"
"20220922","432","패치 아담스","9.09","1","40"
"20220922","433","글루미 선데이","9.09","1","40"
"20220922","434","샤인","9.09","1","40"
"20220922","435","스타워즈 에피소드 5 - 제국의 역습","9.08","1","40"
"20220922","436","첩혈쌍웅","9.08","1","40"
"20220922","437","조 블랙의 사랑","9.08","1","40"
"20220922","438","호텔 르완다","9.08","1","40"
"20220922","439","언포기버블","9.08","1","40"
"20220922","440","공범자들","9.08","1","40"
"20220922","441","보디가드","9.08","1","40"
"20220922","442","티벳에서의 7년","9.08","1","40"
"20220922","443","인사이드 아웃","9.08","1","40"
"20220922","444","밀리언 달러 베이비","9.08","1","40"
"20220922","445","마이 걸","9.08","1","40"
"20220922","446","너는 내 운명","9.07","1","40"
"20220922","447","에린 브로코비치","9.07","1","40"
"20220922","448","아바타","9.07","1","40"
"20220922","449","로건","9.07","1","40"
"20220922","450","피케이: 별에서 온 얼간이","9.07","1","40"
"20220922","451","책상 서랍 속의 동화","9.07","1","40"
"20220922","452","노트북","9.07","1","40"
"20220922","453","이프 온리","9.07","1","40"
"20220922","454","송가인 더 드라마","9.07","1","40"
"20220922","455","스윗 프랑세즈","9.07","1","40"
"20220922","456","에반게리온: 파","9.07","1","40"
"20220922","457","록키 2","9.07","1","40"
"20220922","458","내 깡패 같은 애인","9.06","1","40"
"20220922","459","캐리비안의 해적 - 블랙 펄의 저주","9.06","1","40"
"20220922","460","아이덴티티","9.06","1","40"
"20220922","461","이연걸의 정무문","9.06","1","40"
"20220922","462","바그다드 카페 : 디렉터스컷","9.06","1","40"
"20220922","463","명탐정 코난: 침묵의 15분","9.06","1","40"
"20220922","464","업그레이드","9.06","1","40"
"20220922","465","블랙","9.06","1","40"
"20220922","466","얼라이브","9.06","1","40"
"20220922","467","하치 이야기","9.06","1","40"
"20220922","468","배트맨 2","9.06","1","40"
"20220922","469","어린 의뢰인","9.06","1","40"
"20220922","470","리얼 스틸","9.06","1","40"
"20220922","471","댄서","9.06","1","40"
"20220922","472","누들","9.05","1","40"
"20220922","473","당신이 잠든 사이에","9.05","1","40"
"20220922","474","식스 센스","9.05","1","40"
"20220922","475","7월 4일생","9.05","1","40"
"20220922","476","아마겟돈","9.05","1","40"
"20220922","477","세븐 데이즈","9.05","1","40"
"20220922","478","다이 하드 3","9.05","1","40"
"20220922","479","극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!","9.05","1","40"
"20220922","480","아홉살 인생","9.05","1","40"
"20220922","481","인디아나 존스 - 최후의 성전","9.05","1","40"
"20220922","482","쓰리 세컨즈","9.05","1","40"
"20220922","483","경찰서를 털어라","9.05","1","40"
"20220922","484","서프러제트","9.05","1","40"
"20220922","485","명탐정 코난 : 제로의 집행인","9.05","1","40"
"20220922","486","브루스 올마이티","9.05","1","40"
"20220922","487","젝스키스 에이틴","9.05","1","40"
"20220922","488","제자, 옥한흠","9.05","1","40"
"20220922","489","도신 - 정전자","9.05","1","40"
"20220922","490","불멸의 연인","9.05","1","40"
"20220922","491","메리 크리스마스","9.05","1","40"
"20220922","492","하모니","9.04","1","40"
"20220922","493","올드보이","9.04","1","40"
"20220922","494","월플라워","9.04","1","40"
"20220922","495","가디언","9.04","1","40"
"20220922","496","꽃다발 같은 사랑을 했다","9.04","1","40"
"20220922","497","GROW: 인피니트의 리얼 청춘 라이프","9.04","1","40"
"20220922","498","왕의 남자","9.04","1","40"
"20220922","499","구니스","9.04","1","40"
"20220922","500","크루즈 패밀리: 뉴 에이지","9.04","1","40"
"20220922","501","도니 브래스코","9.04","1","40"
"20220922","502","콜드 마운틴","9.04","1","40"
"20220922","503","레이","9.04","1","40"
"20220922","504","알로, 슈티","9.04","1","40"
"20220922","505","물랑 루즈","9.04","1","40"
"20220922","506","내부자들: 디 오리지널","9.04","1","40"
"20220922","507","나는 고양이로소이다","9.04","1","40"
"20220922","508","호텔 뭄바이","9.04","1","40"
"20220922","509","엑스맨: 퍼스트 클래스","9.04","1","40"
"20220922","510","터보","9.04","1","40"
"20220922","511","볼트","9.04","1","40"
"20220922","512","굿바이","9.04","1","40"
"20220922","513","비긴 어게인","9.04","1","40"
"20220922","514","퍼펙트 월드","9.04","1","40"
"20220922","515","타샤 튜더","9.03","1","40"
"20220922","516","타오르는 여인의 초상","9.03","1","40"
"20220922","517","세컨핸드 라이온스","9.03","1","40"
"20220922","518","서칭 포 슈가맨","9.03","1","40"
"20220922","519","캡틴 필립스","9.03","1","40"
"20220922","520","택시운전사","9.03","1","40"
"20220922","521","케이 팩스","9.03","1","40"
"20220922","522","극장판 도라에몽:신 진구의 버스 오브 재팬","9.03","1","40"
"20220922","523","크로싱","9.03","1","40"
"20220922","524","십계","9.03","1","40"
"20220922","525","온워드: 단 하루의 기적","9.03","1","40"
"20220922","526","스즈미야 하루히의 소실","9.03","1","40"
"20220922","527","조제, 호랑이 그리고 물고기들","9.03","1","40"
"20220922","528","싱 스트리트","9.03","1","40"
"20220922","529","인생 후르츠","9.03","1","40"
"20220922","530","미스비헤이비어","9.03","1","40"
"20220922","531","말레나","9.03","1","40"
"20220922","532","브이 포 벤데타","9.03","1","40"
"20220922","533","더티 댄싱","9.03","1","40"
"20220922","534","에너미 앳 더 게이트","9.03","1","40"
"20220922","535","슈퍼스타 감사용","9.02","1","40"
"20220922","536","인디아나 존스","9.02","1","40"
"20220922","537","다크 나이트 라이즈","9.02","1","40"
"20220922","538","동감","9.02","1","40"
"20220922","539","고양이 춤","9.02","1","40"
"20220922","540","토이 스토리 4","9.02","1","40"
"20220922","541","러시 : 더 라이벌","9.02","1","40"
"20220922","542","성원","9.02","1","40"
"20220922","543","블루 라군","9.02","1","40"
"20220922","544","빅뱅 메이드","9.02","1","40"
"20220922","545","론 서바이버","9.02","1","40"
"20220922","546","결혼 이야기","9.02","1","40"
"20220922","547","진용","9.02","1","40"
"20220922","548","영구와 땡칠이","9.02","1","40"
"20220922","549","사랑의 선물","9.02","1","40"
"20220922","550","쿵푸 팬더","9.02","1","40"
"20220922","551","연평해전","9.02","1","40"
"20220922","552","청설","9.02","1","40"
